"","date","id","text"
"937","2016-09-01 16:24",771383288623669248,"""My name's Joe Biden, I'm for @HillaryClinton and @Ted_Strickland. And Donald Trump is dangerous."" -VP Biden"
"938","2016-09-01 17:37",771401514032173056,"The Vice President is talking to you live from UAW Local 1714 in Warren, Ohio. Tune in now: https://t.co/7HFnJ3pr4v"
"939","2016-09-01 18:31",771415108350271488,"When you give the American people a chance, they'll never let you down. Happy to be here in Ohio today. -Joe https://t.co/0P5mjivYHJ"
"940","2016-09-01 23:16",771486902591643648,"VP Biden is on his last stop of the day in Ohio. Watch him speak live from UAW Local 1005 right now: https://t.co/dMG56mjHhy"
"941","2016-09-01 23:21",771488282127560704,"""My dad used to have an expression...don't tell me what you value. Show me your budget — I will tell you what you value."" -VP Biden"
"942","2016-09-01 23:27",771489750347812864,"""They said we'd never make more than 6 million cars a year again. We made 17 million last year!"" -VP Biden"
"943","2016-09-01 23:56",771497094905462784,"Folks, we've got to elect @HillaryClinton and take back the Senate. Let's roll up our sleeves and get to work. -Joe https://t.co/7MyhWs9sAc"
"944","2016-09-06 15:59",773189010395127808,"Fights for working people. Respects immigrants. Good taste in sunglasses. @timkaine is ready to be Vice President. https://t.co/vswV07WOZW"
"945","2016-09-13 15:39",775720444922068992,"Every woman in this country deserves to be free from harm and from fear. Proud to celebrate 22 years of the Violence Against Women Act. -Joe"
"946","2016-09-13 21:47",775813079242305536,"On VAWA's 22nd anniversary, join VP Biden and recommit to fighting to end domestic violence: https://t.co/AMoKY0OkUQ https://t.co/PKjhVgaIG3"
"947","2016-09-14 15:44",776084155390189568,"Doughnuts &amp; volunteers help fuel this campaign. Happy to bring some treats &amp; say thanks in Charlotte this week. -Joe https://t.co/tRQ3nuh24Y"
"948","2016-09-25 20:42",780145468777066496,"Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju"
"949","2016-09-27 05:00",780633271474335744,"Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight https://t.co/Zeq5iF09Bc"
"950","2016-09-27 16:20",780804225664188416,"Register and vote for Democrats like @HillaryClinton and @KatieMcGintyPA: https://t.co/tu6W6eS9xR #iRegistered #VoterRegistrationDay https://t.co/SAyxI29a6C"
"951","2016-09-27 17:44",780825490244399104,"VP Biden is back in Philadelphia and taking over @TheDemocrats' Instagram from the campaign trail. Follow along: https://t.co/Tjybk1cUg7 https://t.co/u8tjeXlHQq"
"952","2016-10-03 22:35",783072947720351744,"Listen to Vice President Biden — go to https://t.co/Hy8C4mIL2M, register to vote, and make your voice count for @HillaryClinton. https://t.co/5NxqbgUSb8"
"953","2016-10-05 00:43",783467490684833792,"One thing's clear: @TimKaine and Hillary have hardworking Americans' backs. The VP's office is in good hands. –Joe #VPDebate"
"954","2016-10-08 20:21",784851147513270272,"The words are demeaning. Such behavior is an abuse of power. It’s not lewd. It’s sexual assault. –Joe"
"955","2016-10-13 19:56",786656815417266176,"“Hillary is going to need a Democratic Senate.” –VP Biden campaigning with @CatherineForNV"
"956","2016-10-13 20:07",786659702469984256,"“Wealthy people are good people… But one thing they don’t need is more tax breaks.” –VP Biden"
"957","2016-10-13 20:09",786660154674675712,"“She will not back down. She will fight like hell for all of those things that affect people’s lives.” –VP Biden supporting @CatherineForNV"
"958","2016-10-13 20:15",786661716356653056,"""Please, please, please, up until the polls close, do everything you can.” –VP Biden

https://t.co/I7XFm9x7z2"
"959","2016-10-13 22:10",786690521595015168,"Let’s give Hillary a Senate she can work with. https://t.co/tk0KI3cGeE"
"960","2016-10-14 16:05",786961019155386368,"When your advisers call folks who can't afford nannies ""the little people,"" it's clear you don't understand America. https://t.co/CgxS5qyxDH"
"961","2016-10-18 21:07",788486790395092992,"Be one of the millions of Americans who vote before Election Day. Head to https://t.co/tu6W6eS9xR for more information. https://t.co/rVsdNYv6Vd"
"962","2016-10-20 17:52",789162438071492608,"“It’s really, really important that we elect @Maggie_Hassan.” –VP Biden

https://t.co/kApFio7VTD"
"963","2016-10-20 17:55",789163100196843520,"“Our system is built on the notion of consensus. @Maggie_Hassan knows how to do that without yielding on principle.” –VP Biden #NHTogether"
"964","2016-10-21 19:48",789553872150953984,"“No one can compete with us… America never bows… We will own the finish line.” –VP Biden in Pennsylvania  🇺🇸 🇺🇸 🇺🇸"
"965","2016-10-21 20:21",789562366954500096,"Being a Democrat has always meant buckling down and getting it done for working people. https://t.co/8u0HwVyrlc"
"966","2016-10-25 16:11",790949024207634432,"""Can you imagine any president getting up at 3:30 in the morning and tweeting vitriol... What does that say about who we are?"" -VP Biden"
"967","2016-10-25 16:14",790949593219469312,"""[Trump] is thoroughly unqualified based on his conduct, his abuse of power, and his lack of substantive knowledge."" -VP Biden at @ChathamU"
"968","2016-10-25 16:20",790951172957958144,"""You can tell a lot about a candidate...by looking at the people who oppose her."" -VP Biden supporting @KatieMcGintyPA"
"969","2016-10-25 16:22",790951711246516224,"""@KatieMcGintyPA knows who built the middle class, and you should if you don’t: L-A-B-O-R. Organized labor built the middle class."" -VP"
"970","2016-10-25 16:31",790953933724319744,"""Republicans talk about productivity. They haven't produced anything that generates economic growth so far. Not a joke."" -VP at @ChathamU"
"971","2016-10-25 16:46",790957652037738496,"""Americans never bow. Americans never bend. We never break. We endure, we overcome, and we continually move forward."" -VP Biden"
"972","2016-10-25 16:46",790957783030067200,"""Folks, there's only 14 days left until Election Day....go vote!"" -VP Biden
https://t.co/Hy8C4mIL2M"
"973","2016-11-02 01:31",793626499144376320,"Take it from the Vice President, you've got to make a plan to vote. https://t.co/Q1hvj18XY3 https://t.co/pVVTcI3Vm0"
"974","2016-11-03 22:57",794312480260575232,"I won my first election to the Senate by a little over 3,000 votes. I’m deadly serious when I say showing up matters. Your vote counts. https://t.co/N1IsL67Srm"
"975","2016-11-03 22:57",794312608262344704,"We have to elect @HillaryClinton in 5 days. But she has got to have a Congress to work with. Vote down the line."
"976","2016-11-03 22:58",794312834360479744,"We’ve got a lot of good Senate candidates to vote for. People committed to doing the hard work, who will never stop fighting for you. https://t.co/HL0QgP5z8T"
"977","2016-11-03 22:59",794313186547814400,"We are just getting started. Our best days are ahead of us. Do your part. Vote. And bring a friend. —Joe 

https://t.co/kApFiopxid https://t.co/CKoqFqAJf0"
"978","2016-11-04 17:00",794585100059111424,"“Johnson says the jury is still out on climate change… talk about being out of it.” —VP campaigning with @russfeingold #votebluewi"
"979","2016-11-04 17:03",794585964467326976,"“This guy not only doesn’t want to raise the minimum wage, he doesn’t think there should be a federal minimum wage.” —VP on Sen. Ron Johnson"
"980","2016-11-04 17:08",794587092353503232,"""This man is totally, thoroughly... unprepared and unqualified to be the Commander-in-Chief of the United States of America."" —VP on Trump"
"981","2016-11-04 17:09",794587423858630656,"""These guys… seem to be carbon copies of each other."" —VP Biden on Ron Johnson and Donald Trump. #votebluewi"
"982","2016-11-04 17:14",794588540113977344,"""When we took office, the unemployment rate was above 10%. It's now below 5%."" —VP Biden #Progress #votebluewi"
"983","2016-11-04 17:21",794590284206243840,"""I don’t know anybody, in the neighborhoods I grew up in, who could go 3 months without a paycheck."" —VP 

Democrats believe in paid leave."
"984","2016-11-04 17:37",794594461267398656,"""My word as a Biden — I've never been more optimistic about the prospects of the United States than I am this very day."" —VP Biden"
"985","2016-11-04 17:42",794595765201072128,"""We will own the finish line in the 21st century. God love you, go out and vote, vote, vote!"" —VP Biden 
https://t.co/kApFiopxid
#votebluewi"
"986","2016-11-06 00:48",795065250722803712,"""Give the people a chance. Ordinary people can do extraordinary things. I'm counting on you to do extraordinary things."" https://t.co/wEWNUjl7hC"
"987","2016-11-06 22:16",795389353220538368,"Can you step up to knock on doors or make calls? We need your help electing Democrats at all levels: https://t.co/4YOcuPybxB https://t.co/EUC2M2s5C2"
"988","2016-11-07 01:39",795440477667467264,"Election Day is nearly here! Find your polling place and everything you need to vote on Tuesday: https://t.co/Hy8C4mIL2M https://t.co/czvIzw9qkS"
"989","2016-11-07 17:17",795676641657810944,"We need your help to make calls and ensure every voter turns out to cast their ballot for Democrats tomorrow: https://t.co/31F60tiAC9 https://t.co/ROChevjn9W"
"990","2016-11-07 18:36",795696473694470144,"""Folks, tomorrow. Tomorrow is... going to impact on your lives like no other tomorrow."" -VP Biden at @FAMU_1887 
https://t.co/Hy8C4mIL2M"
"991","2016-11-07 18:47",795699260197138432,"""One of my proudest accomplishments was writing the Violence Against Women Act — which Marco voted against last time."" –VP Biden in FL"
"992","2016-11-07 18:49",795699655308931072,"""Character is destiny—you've got a guy running... who doesn't have the courage to stand up and say I won't vote for him."" —VP on Marco Rubio"
"993","2016-11-07 18:51",795700192607694848,"""This is the person, along with Donald Trump, who says we should not be spending money on Pell Grants."" —VP Biden on Rubio at @FAMU_1887"
"994","2016-11-07 18:54",795700976351113216,"""12 years of education is not enough in the 21st century... simply not enough."" —VP 
Dems want to prioritize sending students to college."
"995","2016-11-07 18:58",795701991364296704,"""Vote! Get your friends out — every single vote counts."" -VP Biden
https://t.co/Hy8C4mIL2M"
"996","2016-11-07 19:35",795711333031415808,"You've got to have a plan. Make one before Tuesday. https://t.co/xghcJF6D9n"
"997","2016-11-07 23:12",795765796890963968,"We're not just voting for us. We're voting for our kids, our grandkids, and future generations. Don't let them down: https://t.co/Hy8C4mIL2M https://t.co/KgH2oTdoWf"
"998","2016-11-08 01:56",795807150958399488,"""There has never been a more important tomorrow in the modern electoral history of the United States of America."" -VP Biden with @timkaine"
"999","2016-11-08 01:57",795807525660717056,"""We have a responsibility not only to vote... but to bring this country together when tomorrow is over."" -VP Biden with @timkaine"
"1000","2016-11-08 01:57",795807367975882752,"""We're on the precipice of an American century like we've never ever thought of before."" -VP Biden with @timkaine"
"1001","2016-11-08 02:00",795808106148139008,"""Every time there's a problem in Congress, I get sent to the Hill. Tim, get ready!"" -VP Biden with @timkaine"
"1002","2016-11-08 02:00",795808305054621696,"""@timkaine and I believe, we really believe, that there's no reason why we can't do so much better politically."" -VP Biden"
"1003","2016-11-08 02:02",795808588170219520,"""We are endowed by our creator with certain inalienable rights. EVERYONE is endowed with those rights."" -VP Biden with @timkaine"
"1004","2016-11-08 02:02",795808721695887360,"""If we come together, there's nothing, nothing that can stop us."" -VP Biden with @timkaine"
"1005","2016-11-08 02:03",795809054325096448,"""We're America! We don't scare easily... We never bow. We never bend. We never break."" -VP Biden with @timkaine 🇺🇸 🇺🇸 🇺🇸"
"1006","2016-11-08 02:05",795809352263368704,"""Let's make history tomorrow. Let's send a signal to the rest of the world that America is still the brightest beacon of hope."" -VP Biden"
"1007","2016-11-08 15:54",796017974004088832,"1. Make sure you know how to vote today: https://t.co/Hy8C4mIL2M
2. Get on the phone and make sure others do, too: https://t.co/tS5yvtd2iK https://t.co/OOoJhZf6p1"
"1008","2016-11-08 18:57",796064221029171200,"Vice President Biden on the importance of electing senators who will come together and work for every American: https://t.co/unK1ry1hfG https://t.co/HrdoPCf7iu"
"1009","2016-11-08 20:54",796093626451423232,"We've come so far and all the progress we've made is at stake. You've got to vote. Bring a friend and get it done: https://t.co/Hy8C4mIL2M https://t.co/o3NyzpzUHj"
"1010","2016-11-08 22:22",796115818723549184,"There are world-class candidates running at all levels in this election. Vote down the line for Democrats who will keep us moving forward. https://t.co/8Y5dX89QW7"
"1011","2016-11-09 00:57",796154714614337536,"Folks, don't forget to stay in line! If you're in line when polls close, you're entitled to cast your ballot. https://t.co/NuF8byPfsS https://t.co/LGkpzd7Ang"
"1012","2017-02-01 14:57",826806724006965248,"We cannot yield an inch on all the progress we have made on civil rights and human rights."
"1013","2017-02-01 14:57",826806641370791936,"Now more than ever, we must work hard to preserve everyone's shot at the American Dream. Today Jill &amp; I are proud to launch @BidenFoundation"
"1014","2017-02-01 16:25",826828864009678848,"From fighting cancer to changing the culture on domestic violence — we’re just getting started. Join us: https://t.co/QHaFokMnrZ"
"1015","2017-02-02 22:33",827283937000951808,"Our tolerance and diversity make America great. We are safer and stronger when we welcome the brightest, best and bravest with open arms. https://t.co/axggT3DRiZ"
"1016","2017-02-06 01:29",828415338886942720,"Incredible performance from my friend @LadyGaga. You amaze me — and not just onstage. Proud to work with you to end sexual assault. #ItsOnUs https://t.co/ZOva2lpAOZ"
"1017","2017-02-25 22:25",835616819780202496,"Congratulations @TomPerez - You will help ensure our party continues to fight for economic fairness and for all to be treated with dignity."
"1018","2017-03-08 17:44",839532297212870656,"Standing up for women is the cause of my life. We must change our culture to end violence against women #IWD2017
https://t.co/0t5nS9eGEW"
"1019","2017-03-12 23:05",841062645990072320,"Jill and I were honored to take the stage today at #SxSW. Join us in seizing the urgency of now to end cancer as we know it. https://t.co/TemXB9baJQ"
"1020","2017-03-12 23:06",841062972378226688,"This fight is personal for Jill and me.  It’s personal for almost every American."
"1021","2017-03-12 23:08",841063269586612224,"Today at #SxSW, we’re laying out how we’ll harness the momentum of the past year to make real progress. https://t.co/9nWDw27hhm"
"1022","2017-03-17 13:41",842732706823917568,"Like many other Irish Americans, I’m proud of my Irish heritage and of my family’s contributions to our nation."
"1023","2017-03-17 13:41",842732625446010880,"Last year I had the privilege of walking down the streets my great-great grandfather once walked, in County Louth, Ireland. https://t.co/GsvB7DPCXk"
"1024","2017-03-17 13:42",842732867767746560,"Jill and I -- and the whole Biden family -- wish everyone a very safe and happy St. Patrick’s Day."
"1025","2017-03-23 18:58",844986666351656960,"Checks &amp; balances? Chair of cmte investigating WH can't share info w/ WH. McCain is right: Need select committee!"
"1026","2017-03-24 23:38",845419697646551040,"Every American who worries about getting health care when they get sick can breathe a sigh of relief today."
"1027","2017-03-28 15:03",846739492568514560,"The correct word for sex without consent is rape. Period. #ItsOnUs to know the signs and to stop it. https://t.co/yGBRIKiHod"
"1028","2017-03-30 15:42",847473996354306048,"I’m proud to continue my work on national security issues through the new @PennBiden Center for Diplomacy and Global Engagement."
"1029","2017-03-30 15:42",847474077858123776,"I am confident America is better positioned than any other nation in the world to lead in the 21st century."
"1030","2017-03-30 15:42",847474213300482048,".@PennBiden will work to defend &amp; amend the liberal international order so that it sustains American prosperity and works for everyone."
"1031","2017-03-30 15:43",847474334901907456,"Follow @PennBiden to get involved and check out the livestream of my conversation on foreign policy with @Penn president Amy Gutmann today."
"1032","2017-03-30 19:23",847529674762858496,".@PennBiden @Penn Join me as I discuss foreign policy with @Penn president Amy Gutmann. @PennBiden https://t.co/Siou5b7jTC"
"1033","2017-04-05 20:43",849724318334328832,"Today, I called on students across the country to speak out and step in to stop sexual assault. #ItsOnUs"
"1034","2017-04-07 13:09",850334815379484672,"Being an American means being treated equally under the law, no matter who you are or who you love https://t.co/XiPAcWTMgD"
"1035","2017-04-07 15:04",850363534156410880,"It's good to be home. Hope to see you, @UDelaware, on The Green today at noon! #BidenInstitute #BlueHens #BidenIsBack"
"1036","2017-04-07 18:51",850420753027739648,".@Udelaware is my home, been with me every step of the way. Today, it felt like I never left. I am so proud to launch the #BidenInstitute https://t.co/90XBT0tD1N"
"1037","2017-04-07 18:52",850420918681829376,"#BidenInstitute’s goal is to create a world-class destination for scholars, policymakers, activists and leaders."
"1038","2017-04-07 18:52",850421026785820672,"Our mission is to influence, shape and work to solve tough problems facing the nation."
"1039","2017-04-14 18:49",852956955152797696,"When faced with crimes of hate and inhumanity, every person of conscience must speak out in support of #LGBT rights https://t.co/crzQTFQKmS"
"1040","2017-04-15 15:28",853268886824902656,"Boston represents what it means to never yield, never cower, never stand down &amp; lead the way. America owns the finish line. #OneBostonDay"
"1041","2017-04-18 15:09",854351075322626048,"Dan Rooney embodied everything I was raised to believe being Irish meant – generosity, decency, warmth, dignity &amp; a truly genuine spirit."
"1042","2017-05-04 22:00",860252753217568768,"Day of shame in Congress. Protections for pre-existing conditions, mental health, maternity care, addiction services -- all gone."
"1043","2017-05-04 22:00",860252829184806912,"Millions of Americans will lose coverage. Up to the Senate now. Hoping for courage to return."
"1044","2017-05-09 20:27",862041297451835392,"To the teacher who inspires me every day, and all the other amazing teachers changing lives, Happy #NationalTeachersDay! https://t.co/cismp3x67d"
"1045","2017-05-17 16:25",864879534096629760,"LGBT rights are human rights. Prejudice is prejudice; inhumanity is inhumanity.  #IDAHOT #IDAHOT2017 https://t.co/XyAWDqAtAJ"
"1046","2017-05-25 13:13",867730227543158784,"Great to see Mayor @marty_walsh, and hear about everything he's doing to keep Boston strong. https://t.co/U74RGLciBb"
"1047","2017-05-27 19:43",868553216698482688,"Zbigniew Brzezinski's brilliant strategic mind enriched American foreign policy for decades--his distinctive voice will be greatly missed."
"1048","2017-05-29 21:10",869299920129359872,"To our nation's fallen troops: we thank you and will never forget. To their families: remember, you are never alone."
"1049","2017-05-31 22:07",870039020415352832,"Climate change is an existential threat to our future—staying in #ParisAgreement is the best way to protect our children &amp; global leadership"
"1050","2017-06-01 14:17",870283056443162624,"America has always thought BIG. It’s stamped into our DNA."
"1051","2017-06-01 14:18",870283447511769088,"Our politics has become too small and petty. We’re better than this."
"1052","2017-06-01 14:19",870283709903233024,"It’s time to remember who we are as Americans: Giving EVERYONE the opportunity to achieve the impossible."
"1053","2017-06-01 14:20",870283967454466048,"America is at its best when we’re OPTIMISTIC and we THINK BIG."
"1054","2017-06-01 14:21",870284285282062336,"There’s no one better positioned on Earth to lead the world in the 21st century than America. We just have to believe it."
"1055","2017-06-01 14:27",870285583838584832,"It's time for big dreams and #AmericanPossibilities. If you're ready to elect folks who agree, say you're in: https://t.co/HyJR0b0KxA https://t.co/nmvlgZfKYN"
"1056","2017-06-01 20:21",870374738597564416,"We're already feeling impacts of climate change. Exiting #ParisAgreement imperils US security and our ability to own the clean energy future"
"1057","2017-06-03 23:59",871154315502784512,"Congrats to Ambassador Andy Young, a dear friend and inspiration, on 85 years. Wish I could be in Atlanta tonight for AJY Leadership Awards."
"1058","2017-06-07 13:28",872445131080646656,"Great to be with @PennBiden in Athens. A Europe whole, free, &amp; at peace remains vital to U.S. security–as it has been for the past 7 decades"
"1059","2017-06-07 17:34",872507057747877888,"Honored to see Ecumenical Patriarch Bartholomew in Athens – his leadership on climate change and the environment is the example we need now https://t.co/VO2zdVc3Gc"
"1060","2017-06-12 19:52",874353636364738560,"We meet unspeakable tragedy and hate with unbound resolve. I stand with the LGBTQ community, today and every day. #OrlandoUnitedDay. https://t.co/9lvBiV8q1k"
"1061","2017-06-14 17:31",875043119213023232,"Jill and I are praying for the victims and their families. Grateful for courage of my former colleagues, first responders &amp; Capitol Police."
"1062","2017-06-15 23:41",875498421842587648,"Congrats &amp; good luck to my former staffer Dr. Tony Allen, incoming Provost of @DelStateUniv! A great fit for a passionate public servant."
"1063","2017-06-18 04:52",876301689632034816,"Jill and I are praying for the people of Colombia and the families of the victims of tonight's bomb explosion. #BogotaEstoyContigo"
"1064","2017-06-20 20:03",877255555244597248,"America’s soul is rooted in the promise of opportunity. We must protect, support &amp; welcome refugees to keep that promise. #WorldRefugeeDay https://t.co/4K3exquxgl"
"1065","2017-06-23 22:25",878378606464036864,"The Senate health bill isn't about health care at all—it's a wealth transfer: slashes care to fund tax cuts for the wealthy &amp; corporations."
"1066","2017-06-23 22:26",878378777549471744,"Slashing Medicaid hurts kids, the elderly, people with disabilities and those struggling with addiction. All for tax breaks for the wealthy."
"1067","2017-06-23 22:27",878379025634390016,"Especially now, when so many communities are struggling with opioid addiction, the bill's drastic cuts to Medicaid are cruel."
"1068","2017-06-23 22:28",878379136590299136,"Let's see a bill that actually tries to improve folks' health care, and then we can have a reasonable debate about how to best do that."
"1069","2017-06-26 17:41",879394318171156480,"Jill and I are excited and ready to take the next step toward ending cancer. Are you with us? https://t.co/vVDk81oRtq"
"1070","2017-06-26 18:41",879409223754555392,"We’re live in a few minutes to talk about how @BidenCancer will bring renewed urgency to the fight against cancer: https://t.co/1rcV1XdLmS"
"1071","2017-07-04 18:27",882304779195736064,"Happy 4th of July! America continues the march toward tolerance, diversity and equality of opportunity that began in 1776—that's patriotism."
"1072","2017-07-11 18:37",884844212805668864,"Jill &amp; I send our condolences to the loved ones of service members lost in MS crash—those who wear the uniform are the heart of our nation."
"1073","2017-07-17 12:45",886929971859640320,"Excited to share news about #AmericanPromiseTour - a series of conversations I’m hosting around the country https://t.co/Y7IzxKqXtV https://t.co/lpVu14LZsZ"
"1074","2017-07-17 22:29",887076804795781120,"Today, I wrote in the @washingtonpost about the big problem with the Republican leadership’s ""health"" bill: https://t.co/GYCeXPhWdX"
"1075","2017-07-17 22:29",887076943383994368,"@washingtonpost Republican leadership's “health” bill would return us to a time when health care was a privilege for the wealthy, not a right for all."
"1076","2017-07-17 22:30",887077048652632064,"@washingtonpost By denying this right, Republican leadership’s “health” bill is fundamentally flawed. It can’t even be fixed on the floor."
"1077","2017-07-17 22:31",887077257914851328,"@washingtonpost All Americans deserve the peace of mind that comes with knowing that you can get affordable care. But that’s now under threat."
"1078","2017-07-17 22:31",887077368791277568,"@washingtonpost If you believe health care is a right for all, make sure your senators know that this bill is a big step backward."
"1079","2017-07-17 22:32",887077501415174144,"@washingtonpost Especially if you live in WV, NV, AK or OH now is the time to call your senators. Or, encourage your friends in these states to call."
"1080","2017-07-17 22:32",887077574899380224,"@washingtonpost I was a senator for 36 years. I can assure you that your call matters. Your viewpoint might not always win, but your senators hear you."
"1081","2017-07-20 01:18",887844137034293248,"John and I have been friends for 40 years. He's gotten through so much difficulty with so much grace. He is strong - and he will beat this."
"1082","2017-07-20 02:10",887857097982959616,"Incredible progress in cancer research and treatment in just the last year offers new promise and new hope. You can win this fight, John."
"1083","2017-07-24 20:10",889578666023411712,"The GOP's ""health"" plan would gut care &amp; treatment for opioid addiction. Call your senators—the time to act is now. https://t.co/ZHX7KZLgXk"
"1084","2017-07-26 14:31",890218086909063168,"Every patriotic American who is qualified to serve in our military should be able to serve. Full stop."
"1085","2017-07-26 18:23",890276320231510016,"Any final bill that looks anything like their proposals so far would be devastating."
"1086","2017-07-26 18:23",890276418537607168,"To all of you working to stop Republicans’ devastating “health” bill: Thank you. We’re not done yet. Please keep going."
"1087","2017-07-28 16:02",890965572552466432,"Thank you to everyone who tirelessly worked to protect the health care of millions. You saved lives."
"1088","2017-07-28 17:12",890983396746313728,"Hope to see you at a stop this fall on my #AmericanPromiseTour – tickets are available now: https://t.co/Y7IzxK9m5l https://t.co/LnW8Ob2ah8"
"1089","2017-07-31 21:10",892130294572167168,"Thrilled to see the 2028 Olympics coming to Los Angeles. Thanks to @MayorOfLA Garcetti who worked hard to secure a big win for US athletics."
"1090","2017-08-04 14:26",893478138822479872,"Your service has been a great gift to the country, and your friendship and brotherhood are a great gift to me. Happy birthday, @BarackObama. https://t.co/1uSEkU01k9"
"1091","2017-08-12 19:41",896456601401524224,"No. Not in America. We must be stronger, more determined and more united than ever. Racism and hate have no place here. #charlottesville"
"1092","2017-08-12 22:18",896496130497929216,"There is only one side. #charlottesville"
"1093","2017-08-17 23:53",898332043620237312,"Praying tonight for the victims of #Barcelona attack &amp; their families. Heinous acts of terror cannot break the spirit of our Spanish friends"
"1094","2017-08-24 15:49",900746818572632064,"A first look at the cover for my new book, PROMISE ME, DAD https://t.co/Ce1eY5Bghw https://t.co/QRXipZz0Ef"
"1095","2017-08-27 18:36",901876067555790848,"We are living through a battle for the soul of this nation.
https://t.co/2XtpeyhVex"
"1096","2017-09-05 16:48",905110522512764928,"Brought by parents, these children had no choice in coming here. Now they'll be sent to countries they've never known. Cruel. Not America."
"1097","2017-09-07 19:35",905877262813335552,"Any change that weakens Title IX protections will be devastating: https://t.co/8E3n3RIMTS"
"1098","2017-09-10 01:56",906697794467057664,"Jill and I are praying for the safety of everyone in the path of Hurricane Irma this weekend. Stay strong - the country stands with you."
"1099","2017-09-11 13:41",907237711295238144,"16 years ago today, terror tried to break us. It did not, and will never, succeed. Our grit &amp; determination are the strongest force I know."
"1100","2017-09-13 21:33",908081316922568704,"23 years ago today, the Violence Against Women Act became law. VAWA is changing the culture &amp; saving lives, but our work continues. #VAWA23"
"1101","2017-09-14 19:39",908414942751150080,"America is strongest when we lead with our values—at home and abroad. https://t.co/g8vGlXdeqz"
"1102","2017-09-18 12:18",909753607473569792,"My new initiative at the Biden Institute will identify strategies for building a future of quality jobs: https://t.co/Y6B2q21nHF"
"1103","2017-09-18 12:28",909755960826228736,"Here's a path forward to choose a future that puts work first: https://t.co/Y6B2q21nHF"
"1104","2017-09-19 00:35",909938968250200064,"Just had the chance to see President Trump's golf swing tweet. Enough. This has to stop. Our children are watching."
"1105","2017-09-19 13:36",910135409488867328,"#ItsOnUs is making great progress toward ending sexual assault, but today we face new challenges: https://t.co/gUdR13uYeY"
"1106","2017-09-20 13:32",910496771222200320,"Sending prayers to all who lost loved ones in the devastating earthquake. We are seeing the resilience and heart of the Mexican people."
"1107","2017-09-20 17:16",910553249555664896,"On the new @UDBidenInst blog, @PennyPritzker, @Airbnb &amp; @LinkedIn share strategies to help American workers succeed: https://t.co/ZMPkwBcBsu"
"1108","2017-09-21 12:27",910842948878848000,"@UDBidenInst @PennyPritzker @Airbnb @LinkedIn Following @UDBidenInst’s forum on work, @Airbnb's @bchesky writes how technology can empower people and work. More: https://t.co/DW3kD2vT8J"
"1109","2017-09-21 12:44",910847216692203520,"@UDBidenInst @PennyPritzker @Airbnb @LinkedIn On the @UDBidenInst blog, @LinkedIn's @allenb says better data &amp; mentoring can help workers find good jobs. More: https://t.co/ZHBjH0ySix"
"1110","2017-09-22 20:59",911334191803101184,"Today's Title IX decision is shameful, but the law is still the law. Colleges &amp; universities must honor obligations to students &amp; survivors."
"1111","2017-09-25 23:31",912459460316188672,"Beau fought to protect the most vulnerable among us. Thanks to my friend @barackobama for honoring his life’s work with the @BeauBidenFdn. https://t.co/oHAb6mc6fT"
"1112","2017-09-27 17:53",913099405682757632,"Southern Florida chose a proven leader and consensus builder yesterday. Congratulations to @Annette_Taddeo, Florida’s newest State Senator."
"1113","2017-09-28 18:15",913467126475902976,"Steve Scalise’s strength and resilience  inspire all of us. Good to see you back on the job, Steve."
"1114","2017-09-28 22:30",913531470001602560,"We Veeps stick together. Jill and I, and all of the Bidens, are with you, Julia. https://t.co/JP0c2wtrJ6"
"1115","2017-09-29 13:16",913754239272398848,"There is only one way to confront hatred and prejudice: head on. Well said, Lt. Gen Silveria. https://t.co/vQ2Aflo8Tx"
"1116","2017-09-29 17:28",913817691101782016,"Now is not the time to go backward—it's on all of us to stop sexual violence. https://t.co/EUh61Mjmit"
"1117","2017-10-02 15:01",914867985558491136,"How long do we let gun violence tear families apart? Enough. Congress &amp; the WH should act now to save lives. There's no excuse for inaction."
"1118","2017-10-02 15:01",914867837201764352,"Appalled by the senseless loss of life in Las Vegas. Jill and I hold all those affected and grieving in our hearts."
"1119","2017-10-03 17:15",915263945652436992,"Barack &amp; Michelle: all of the Bidens send our love today on your 25th anniversary. May you have many more years of joy still to come."
"1120","2017-10-04 02:58",915410713769840640,"Jalal Talabani was a champion of the US-Iraq partnership and a friend, whose unifying leadership will be missed."
"1121","2017-10-05 01:33",915751786606145536,"Spoke to my friend Jim Murren, so proud of the men and women at MGM Resorts. #VegasStrong"
"1122","2017-10-12 20:34",918575560930013184,"Proud to be at @RutgersU today with survivors &amp; activists working to change the campus culture on sexual assault. #ItsOnUs"
"1123","2017-10-13 17:49",918896418559053824,"Unilaterally putting the Iran deal at risk does not isolate Iran. It isolates us: https://t.co/Cj1zu126bb"
"1124","2017-10-17 01:34",920100719650369536,"John McCain is the real deal. A model public servant. And my dear friend. I was honored to present him with the 2017 #LibertyMedal tonight."
"1125","2017-10-17 14:28",920295421620228096,"Looking forward to welcoming Gov @JohnKasich to @UDelaware @UDBidenInst to discuss bridging partisan divides &amp; restoring faith in government"
